timeStamp,PID.mv,PID.sv,PID.pv,PID.Kp,PID.Td,PID.Ti
2024-6-3 19:01:11,97.019166,3.000000,1.011586,12.000000,0.150000,30.000000
2024-6-3 19:01:12,97.579983,3.000000,1.030642,12.000000,0.150000,30.000000
2024-6-3 19:01:13,98.132084,3.000000,1.049787,12.000000,0.150000,30.000000
2024-6-3 19:01:14,98.675459,3.000000,1.069019,12.000000,0.150000,30.000000
2024-6-3 19:01:15,99.210097,3.000000,1.088337,12.000000,0.150000,30.000000
2024-6-3 19:01:16,99.735987,3.000000,1.107738,12.000000,0.150000,30.000000
2024-6-3 19:01:17,99.878566,3.000000,1.127219,12.000000,0.150000,30.000000
2024-6-3 19:01:18,99.645746,3.000000,1.146638,12.000000,0.150000,30.000000
2024-6-3 19:01:19,99.782255,3.000000,1.165993,12.000000,0.150000,30.000000
2024-6-3 19:01:20,99.913889,3.000000,1.185285,12.000000,0.150000,30.000000
2024-6-3 19:01:21,99.682612,3.000000,1.204560,12.000000,0.150000,30.000000
2024-6-3 19:01:22,99.809258,3.000000,1.223773,12.000000,0.150000,30.000000
2024-6-3 19:01:23,99.931062,3.000000,1.242924,12.000000,0.150000,30.000000
2024-6-3 19:01:24,99.701498,3.000000,1.262057,12.000000,0.150000,30.000000
2024-6-3 19:01:25,99.818367,3.000000,1.281127,12.000000,0.150000,30.000000
2024-6-3 19:01:26,99.930426,3.000000,1.300136,12.000000,0.150000,30.000000
2024-6-3 19:01:27,99.702577,3.000000,1.319126,12.000000,0.150000,30.000000
2024-6-3 19:01:28,99.809757,3.000000,1.338054,12.000000,0.150000,30.000000
2024-6-3 19:01:29,99.912160,3.000000,1.356921,12.000000,0.150000,30.000000
2024-6-3 19:01:30,99.686031,3.000000,1.375768,12.000000,0.150000,30.000000
2024-6-3 19:01:31,99.783613,3.000000,1.394553,12.000000,0.150000,30.000000
2024-6-3 19:01:32,99.877687,3.000000,1.413318,12.000000,0.150000,30.000000
2024-6-3 19:01:33,99.967023,3.000000,1.432022,12.000000,0.150000,30.000000
2024-6-3 19:01:34,99.742876,3.000000,1.450704,12.000000,0.150000,30.000000
2024-6-3 19:01:35,99.827466,3.000000,1.469324,12.000000,0.150000,30.000000
2024-6-3 19:01:36,99.907354,3.000000,1.487884,12.000000,0.150000,30.000000
2024-6-3 19:01:37,99.983666,3.000000,1.506421,12.000000,0.150000,30.000000
2024-6-3 19:01:38,99.761542,3.000000,1.524935,12.000000,0.150000,30.000000
2024-6-3 19:01:39,99.833326,3.000000,1.543387,12.000000,0.150000,30.000000
2024-6-3 19:01:40,99.900450,3.000000,1.561779,12.000000,0.150000,30.000000
2024-6-3 19:01:41,99.964061,3.000000,1.580146,12.000000,0.150000,30.000000
2024-6-3 19:01:42,99.744002,3.000000,1.598488,12.000000,0.150000,30.000000
2024-6-3 19:01:43,99.803158,3.000000,1.616768,12.000000,0.150000,30.000000
2024-6-3 19:01:44,99.858973,3.000000,1.635023,12.000000,0.150000,30.000000
2024-6-3 19:01:45,99.910180,3.000000,1.653216,12.000000,0.150000,30.000000
2024-6-3 19:01:46,99.957952,3.000000,1.671383,12.000000,0.150000,30.000000
2024-6-3 19:01:47,99.740332,3.000000,1.689522,12.000000,0.150000,30.000000
2024-6-3 19:01:48,99.783740,3.000000,1.707600,12.000000,0.150000,30.000000
2024-6-3 19:01:49,99.823878,3.000000,1.725649,12.000000,0.150000,30.000000
2024-6-3 19:01:50,99.860758,3.000000,1.743669,12.000000,0.150000,30.000000
2024-6-3 19:01:51,99.893095,3.000000,1.761628,12.000000,0.150000,30.000000
2024-6-3 19:01:52,99.922091,3.000000,1.779557,12.000000,0.150000,30.000000
2024-6-3 19:01:53,99.947874,3.000000,1.797455,12.000000,0.150000,30.000000
2024-6-3 19:01:54,99.970458,3.000000,1.815322,12.000000,0.150000,30.000000
2024-6-3 19:01:55,99.989855,3.000000,1.833158,12.000000,0.150000,30.000000
2024-6-3 19:01:56,99.776272,3.000000,1.850961,12.000000,0.150000,30.000000
2024-6-3 19:01:57,99.791471,3.000000,1.868703,12.000000,0.150000,30.000000
2024-6-3 19:01:58,99.803523,3.000000,1.886411,12.000000,0.150000,30.000000
2024-6-3 19:01:59,99.812444,3.000000,1.904085,12.000000,0.150000,30.000000
2024-6-3 19:02:00,99.818245,3.000000,1.921725,12.000000,0.150000,30.000000
2024-6-3 19:02:01,99.820941,3.000000,1.939330,12.000000,0.150000,30.000000
2024-6-3 19:02:02,99.820545,3.000000,1.956900,12.000000,0.150000,30.000000
2024-6-3 19:02:03,99.817072,3.000000,1.974434,12.000000,0.150000,30.000000
2024-6-3 19:02:04,99.810534,3.000000,1.991931,12.000000,0.150000,30.000000
2024-6-3 19:02:05,99.999068,3.000000,2.009391,12.000000,0.150000,30.000000
2024-6-3 19:02:06,99.984392,3.000000,2.026839,12.000000,0.150000,30.000000
2024-6-3 19:02:07,99.966694,3.000000,2.044249,12.000000,0.150000,30.000000
2024-6-3 19:02:08,99.945989,3.000000,2.061620,12.000000,0.150000,30.000000
2024-6-3 19:02:09,99.922291,3.000000,2.078952,12.000000,0.150000,30.000000
2024-6-3 19:02:10,99.895615,3.000000,2.096243,12.000000,0.150000,30.000000
2024-6-3 19:02:11,99.867342,3.000000,2.113517,12.000000,0.150000,30.000000
2024-6-3 19:02:12,99.836196,3.000000,2.130750,12.000000,0.150000,30.000000
2024-6-3 19:02:13,99.972520,3.000000,2.147941,12.000000,0.150000,30.000000
2024-6-3 19:02:14,99.933524,3.000000,2.165112,12.000000,0.150000,30.000000
2024-6-3 19:02:15,99.892998,3.000000,2.182261,12.000000,0.150000,30.000000
2024-6-3 19:02:16,99.849647,3.000000,2.199367,12.000000,0.150000,30.000000
2024-6-3 19:02:17,99.960121,3.000000,2.216428,12.000000,0.150000,30.000000
2024-6-3 19:02:18,99.909061,3.000000,2.233466,12.000000,0.150000,30.000000
2024-6-3 19:02:19,99.856541,3.000000,2.250477,12.000000,0.150000,30.000000
2024-6-3 19:02:20,99.947755,3.000000,2.267443,12.000000,0.150000,30.000000
2024-6-3 19:02:21,99.889107,3.000000,2.284399,12.000000,0.150000,30.000000
2024-6-3 19:02:22,99.967443,3.000000,2.301309,12.000000,0.150000,30.000000
2024-6-3 19:02:23,99.901328,3.000000,2.318189,12.000000,0.150000,30.000000
2024-6-3 19:02:24,99.966830,3.000000,2.335039,12.000000,0.150000,30.000000
2024-6-3 19:02:25,99.896153,3.000000,2.351873,12.000000,0.150000,30.000000
2024-6-3 19:02:26,99.949036,3.000000,2.368658,12.000000,0.150000,30.000000
2024-6-3 19:02:27,99.995366,3.000000,2.385426,12.000000,0.150000,30.000000
2024-6-3 19:02:28,99.914233,3.000000,2.402158,12.000000,0.150000,30.000000
2024-6-3 19:02:29,99.948038,3.000000,2.418855,12.000000,0.150000,30.000000
2024-6-3 19:02:30,99.975439,3.000000,2.435529,12.000000,0.150000,30.000000
2024-6-3 19:02:31,99.996463,3.000000,2.452180,12.000000,0.150000,30.000000
2024-6-3 19:02:32,99.903454,3.000000,2.468793,12.000000,0.150000,30.000000
2024-6-3 19:02:33,99.912148,3.000000,2.485365,12.000000,0.150000,30.000000
2024-6-3 19:02:34,99.914559,3.000000,2.501909,12.000000,0.150000,30.000000
2024-6-3 19:02:35,99.910714,3.000000,2.518424,12.000000,0.150000,30.000000
2024-6-3 19:02:36,99.900645,3.000000,2.534908,12.000000,0.150000,30.000000
2024-6-3 19:02:37,99.884380,3.000000,2.551360,12.000000,0.150000,30.000000
2024-6-3 19:02:38,99.861949,3.000000,2.567778,12.000000,0.150000,30.000000
2024-6-3 19:02:39,99.833385,3.000000,2.584162,12.000000,0.150000,30.000000
2024-6-3 19:02:40,99.798717,3.000000,2.600509,12.000000,0.150000,30.000000
2024-6-3 19:02:41,99.757978,3.000000,2.616818,12.000000,0.150000,30.000000
2024-6-3 19:02:42,99.711200,3.000000,2.633088,12.000000,0.150000,30.000000
2024-6-3 19:02:43,99.658415,3.000000,2.649317,12.000000,0.150000,30.000000
2024-6-3 19:02:44,99.599657,3.000000,2.665505,12.000000,0.150000,30.000000
2024-6-3 19:02:45,99.534959,3.000000,2.681649,12.000000,0.150000,30.000000
2024-6-3 19:02:46,99.464355,3.000000,2.697749,12.000000,0.150000,30.000000
2024-6-3 19:02:47,99.387879,3.000000,2.713802,12.000000,0.150000,30.000000
2024-6-3 19:02:48,99.305567,3.000000,2.729808,12.000000,0.150000,30.000000
2024-6-3 19:02:49,99.217452,3.000000,2.745766,12.000000,0.150000,30.000000
2024-6-3 19:02:50,99.123572,3.000000,2.761674,12.000000,0.150000,30.000000
2024-6-3 19:02:51,99.023961,3.000000,2.777530,12.000000,0.150000,30.000000
2024-6-3 19:02:52,98.918656,3.000000,2.793334,12.000000,0.150000,30.000000
2024-6-3 19:02:53,98.807694,3.000000,2.809084,12.000000,0.150000,30.000000
2024-6-3 19:02:54,98.691113,3.000000,2.824778,12.000000,0.150000,30.000000
2024-6-3 19:02:55,98.568949,3.000000,2.840417,12.000000,0.150000,30.000000
2024-6-3 19:02:56,98.441241,3.000000,2.855998,12.000000,0.150000,30.000000
2024-6-3 19:02:57,98.308026,3.000000,2.871520,12.000000,0.150000,30.000000
2024-6-3 19:02:58,98.169344,3.000000,2.886982,12.000000,0.150000,30.000000
2024-6-3 19:02:59,98.025234,3.000000,2.902382,12.000000,0.150000,30.000000
2024-6-3 19:03:00,97.875734,3.000000,2.917720,12.000000,0.150000,30.000000
2024-6-3 19:03:01,97.720886,3.000000,2.932995,12.000000,0.150000,30.000000
2024-6-3 19:03:02,97.560728,3.000000,2.948204,12.000000,0.150000,30.000000
2024-6-3 19:03:03,97.395301,3.000000,2.963347,12.000000,0.150000,30.000000
2024-6-3 19:03:04,97.224646,3.000000,2.978423,12.000000,0.150000,30.000000
2024-6-3 19:03:05,97.048804,3.000000,2.993431,12.000000,0.150000,30.000000
2024-6-3 19:03:06,96.867817,3.000000,3.008369,12.000000,0.150000,30.000000
2024-6-3 19:03:07,96.681726,3.000000,3.023237,12.000000,0.150000,30.000000
2024-6-3 19:03:08,96.490573,3.000000,3.038032,12.000000,0.150000,30.000000
2024-6-3 19:03:09,96.294401,3.000000,3.052755,12.000000,0.150000,30.000000
2024-6-3 19:03:10,96.093252,3.000000,3.067404,12.000000,0.150000,30.000000
2024-6-3 19:03:11,95.887169,3.000000,3.081977,12.000000,0.150000,30.000000
2024-6-3 19:03:12,95.676196,3.000000,3.096475,12.000000,0.150000,30.000000
2024-6-3 19:03:13,95.460376,3.000000,3.110895,12.000000,0.150000,30.000000
2024-6-3 19:03:14,95.239753,3.000000,3.125237,12.000000,0.150000,30.000000
2024-6-3 19:03:15,95.014370,3.000000,3.139499,12.000000,0.150000,30.000000
2024-6-3 19:03:16,94.784274,3.000000,3.153681,12.000000,0.150000,30.000000
2024-6-3 19:03:17,94.549507,3.000000,3.167782,12.000000,0.150000,30.000000
2024-6-3 19:03:18,94.310115,3.000000,3.181800,12.000000,0.150000,30.000000
2024-6-3 19:03:19,94.066144,3.000000,3.195735,12.000000,0.150000,30.000000
2024-6-3 19:03:20,93.817638,3.000000,3.209586,12.000000,0.150000,30.000000
2024-6-3 19:03:21,93.564643,3.000000,3.223351,12.000000,0.150000,30.000000
2024-6-3 19:03:22,93.307206,3.000000,3.237030,12.000000,0.150000,30.000000
2024-6-3 19:03:23,93.045372,3.000000,3.250622,12.000000,0.150000,30.000000
2024-6-3 19:03:24,92.779187,3.000000,3.264125,12.000000,0.150000,30.000000
2024-6-3 19:03:25,92.508699,3.000000,3.277539,12.000000,0.150000,30.000000
2024-6-3 19:03:26,92.233954,3.000000,3.290864,12.000000,0.150000,30.000000
2024-6-3 19:03:27,91.954999,3.000000,3.304097,12.000000,0.150000,30.000000
2024-6-3 19:03:28,91.671881,3.000000,3.317239,12.000000,0.150000,30.000000
2024-6-3 19:03:29,91.384649,3.000000,3.330288,12.000000,0.150000,30.000000
2024-6-3 19:03:30,91.093349,3.000000,3.343243,12.000000,0.150000,30.000000
2024-6-3 19:03:31,90.798029,3.000000,3.356104,12.000000,0.150000,30.000000
2024-6-3 19:03:32,90.498737,3.000000,3.368870,12.000000,0.150000,30.000000
2024-6-3 19:03:33,90.195522,3.000000,3.381540,12.000000,0.150000,30.000000
2024-6-3 19:03:34,89.888432,3.000000,3.394113,12.000000,0.150000,30.000000
2024-6-3 19:03:35,89.577516,3.000000,3.406588,12.000000,0.150000,30.000000
2024-6-3 19:03:36,89.262822,3.000000,3.418965,12.000000,0.150000,30.000000
2024-6-3 19:03:37,88.944398,3.000000,3.431242,12.000000,0.150000,30.000000
2024-6-3 19:03:38,88.622295,3.000000,3.443420,12.000000,0.150000,30.000000
2024-6-3 19:03:39,88.296561,3.000000,3.455497,12.000000,0.150000,30.000000
2024-6-3 19:03:40,87.967246,3.000000,3.467472,12.000000,0.150000,30.000000
2024-6-3 19:03:41,87.634399,3.000000,3.479345,12.000000,0.150000,30.000000
2024-6-3 19:03:42,87.298069,3.000000,3.491115,12.000000,0.150000,30.000000
2024-6-3 19:03:43,86.958307,3.000000,3.502782,12.000000,0.150000,30.000000
2024-6-3 19:03:44,86.615162,3.000000,3.514344,12.000000,0.150000,30.000000
2024-6-3 19:03:45,86.268684,3.000000,3.525802,12.000000,0.150000,30.000000
2024-6-3 19:03:46,85.918924,3.000000,3.537154,12.000000,0.150000,30.000000
2024-6-3 19:03:47,85.565931,3.000000,3.548399,12.000000,0.150000,30.000000
2024-6-3 19:03:48,85.209755,3.000000,3.559538,12.000000,0.150000,30.000000
2024-6-3 19:03:49,84.850448,3.000000,3.570569,12.000000,0.150000,30.000000
2024-6-3 19:03:50,84.488059,3.000000,3.581492,12.000000,0.150000,30.000000
2024-6-3 19:03:51,84.122639,3.000000,3.592307,12.000000,0.150000,30.000000
2024-6-3 19:03:52,83.754238,3.000000,3.603012,12.000000,0.150000,30.000000
2024-6-3 19:03:53,83.382909,3.000000,3.613607,12.000000,0.150000,30.000000
2024-6-3 19:03:54,83.008700,3.000000,3.624092,12.000000,0.150000,30.000000
2024-6-3 19:03:55,82.631663,3.000000,3.634465,12.000000,0.150000,30.000000
2024-6-3 19:03:56,82.251849,3.000000,3.644728,12.000000,0.150000,30.000000
2024-6-3 19:03:57,81.869309,3.000000,3.654878,12.000000,0.150000,30.000000
2024-6-3 19:03:58,81.484094,3.000000,3.664916,12.000000,0.150000,30.000000
2024-6-3 19:03:59,81.096254,3.000000,3.674840,12.000000,0.150000,30.000000
2024-6-3 19:04:00,80.705841,3.000000,3.684652,12.000000,0.150000,30.000000
2024-6-3 19:04:01,80.312907,3.000000,3.694349,12.000000,0.150000,30.000000
2024-6-3 19:04:02,79.917501,3.000000,3.703932,12.000000,0.150000,30.000000
2024-6-3 19:04:03,79.519676,3.000000,3.713400,12.000000,0.150000,30.000000
2024-6-3 19:04:04,79.119482,3.000000,3.722752,12.000000,0.150000,30.000000
2024-6-3 19:04:05,78.716970,3.000000,3.731990,12.000000,0.150000,30.000000
2024-6-3 19:04:06,78.312193,3.000000,3.741110,12.000000,0.150000,30.000000
2024-6-3 19:04:07,77.905200,3.000000,3.750115,12.000000,0.150000,30.000000
2024-6-3 19:04:08,77.496044,3.000000,3.759003,12.000000,0.150000,30.000000
2024-6-3 19:04:09,77.084775,3.000000,3.767773,12.000000,0.150000,30.000000
2024-6-3 19:04:10,76.671444,3.000000,3.776426,12.000000,0.150000,30.000000
2024-6-3 19:04:11,76.256103,3.000000,3.784961,12.000000,0.150000,30.000000
2024-6-3 19:04:12,75.838802,3.000000,3.793378,12.000000,0.150000,30.000000
2024-6-3 19:04:13,75.419594,3.000000,3.801676,12.000000,0.150000,30.000000
2024-6-3 19:04:14,74.998528,3.000000,3.809855,12.000000,0.150000,30.000000
2024-6-3 19:04:15,74.575656,3.000000,3.817916,12.000000,0.150000,30.000000
2024-6-3 19:04:16,74.151029,3.000000,3.825856,12.000000,0.150000,30.000000
2024-6-3 19:04:17,73.724698,3.000000,3.833678,12.000000,0.150000,30.000000
2024-6-3 19:04:18,73.296714,3.000000,3.841379,12.000000,0.150000,30.000000
2024-6-3 19:04:19,72.867126,3.000000,3.848960,12.000000,0.150000,30.000000
2024-6-3 19:04:20,72.435987,3.000000,3.856421,12.000000,0.150000,30.000000
2024-6-3 19:04:21,72.003347,3.000000,3.863761,12.000000,0.150000,30.000000
2024-6-3 19:04:22,71.569257,3.000000,3.870981,12.000000,0.150000,30.000000
2024-6-3 19:04:23,71.133766,3.000000,3.878079,12.000000,0.150000,30.000000
2024-6-3 19:04:24,70.696926,3.000000,3.885057,12.000000,0.150000,30.000000
2024-6-3 19:04:25,70.258787,3.000000,3.891913,12.000000,0.150000,30.000000
2024-6-3 19:04:26,69.819399,3.000000,3.898648,12.000000,0.150000,30.000000
2024-6-3 19:04:27,69.378812,3.000000,3.905261,12.000000,0.150000,30.000000
2024-6-3 19:04:28,68.937077,3.000000,3.911753,12.000000,0.150000,30.000000
2024-6-3 19:04:29,68.494242,3.000000,3.918123,12.000000,0.150000,30.000000
2024-6-3 19:04:30,68.050360,3.000000,3.924371,12.000000,0.150000,30.000000
2024-6-3 19:04:31,67.605477,3.000000,3.930497,12.000000,0.150000,30.000000
2024-6-3 19:04:32,67.159646,3.000000,3.936501,12.000000,0.150000,30.000000
2024-6-3 19:04:33,66.712915,3.000000,3.942383,12.000000,0.150000,30.000000
2024-6-3 19:04:34,66.265333,3.000000,3.948143,12.000000,0.150000,30.000000
2024-6-3 19:04:35,65.816950,3.000000,3.953780,12.000000,0.150000,30.000000
2024-6-3 19:04:36,65.367814,3.000000,3.959296,12.000000,0.150000,30.000000
2024-6-3 19:04:37,64.917975,3.000000,3.964689,12.000000,0.150000,30.000000
2024-6-3 19:04:38,64.467482,3.000000,3.969960,12.000000,0.150000,30.000000
2024-6-3 19:04:39,64.016384,3.000000,3.975109,12.000000,0.150000,30.000000
2024-6-3 19:04:40,63.564728,3.000000,3.980136,12.000000,0.150000,30.000000
2024-6-3 19:04:41,63.112563,3.000000,3.985040,12.000000,0.150000,30.000000
2024-6-3 19:04:42,62.659938,3.000000,3.989823,12.000000,0.150000,30.000000
2024-6-3 19:04:43,62.206900,3.000000,3.994484,12.000000,0.150000,30.000000
2024-6-3 19:04:44,61.753497,3.000000,3.999022,12.000000,0.150000,30.000000
2024-6-3 19:04:45,61.349878,3.000000,4.000000,12.000000,0.150000,30.000000
2024-6-3 19:04:46,60.949878,3.000000,4.000000,12.000000,0.150000,30.000000
2024-6-3 19:04:47,60.549878,3.000000,4.000000,12.000000,0.150000,30.000000
2024-6-3 19:04:48,60.149878,3.000000,4.000000,12.000000,0.150000,30.000000
2024-6-3 19:04:49,59.749878,3.000000,4.000000,12.000000,0.150000,30.000000
2024-6-3 19:04:50,59.349878,3.000000,4.000000,12.000000,0.150000,30.000000
2024-6-3 19:04:51,58.949878,3.000000,4.000000,12.000000,0.150000,30.000000
2024-6-3 19:04:52,58.549878,3.000000,4.000000,12.000000,0.150000,30.000000
2024-6-3 19:04:53,58.149878,3.000000,4.000000,12.000000,0.150000,30.000000
2024-6-3 19:04:54,57.749878,3.000000,4.000000,12.000000,0.150000,30.000000
2024-6-3 19:04:55,57.349878,3.000000,4.000000,12.000000,0.150000,30.000000
2024-6-3 19:04:56,56.949878,3.000000,4.000000,12.000000,0.150000,30.000000
2024-6-3 19:04:57,56.549878,3.000000,4.000000,12.000000,0.150000,30.000000
2024-6-3 19:04:58,56.149878,3.000000,4.000000,12.000000,0.150000,30.000000
2024-6-3 19:04:59,55.749878,3.000000,4.000000,12.000000,0.150000,30.000000
2024-6-3 19:05:00,55.349878,3.000000,4.000000,12.000000,0.150000,30.000000
2024-6-3 19:05:01,54.949878,3.000000,4.000000,12.000000,0.150000,30.000000
2024-6-3 19:05:02,54.549878,3.000000,4.000000,12.000000,0.150000,30.000000
2024-6-3 19:05:03,54.149878,3.000000,4.000000,12.000000,0.150000,30.000000
2024-6-3 19:05:04,53.749878,3.000000,4.000000,12.000000,0.150000,30.000000
2024-6-3 19:05:05,53.349878,3.000000,4.000000,12.000000,0.150000,30.000000
2024-6-3 19:05:06,52.949878,3.000000,4.000000,12.000000,0.150000,30.000000
2024-6-3 19:05:07,52.549878,3.000000,4.000000,12.000000,0.150000,30.000000
2024-6-3 19:05:08,52.149878,3.000000,4.000000,12.000000,0.150000,30.000000
2024-6-3 19:05:09,51.749878,3.000000,4.000000,12.000000,0.150000,30.000000
2024-6-3 19:05:10,51.349878,3.000000,4.000000,12.000000,0.150000,30.000000
2024-6-3 19:05:11,50.949878,3.000000,4.000000,12.000000,0.150000,30.000000
2024-6-3 19:05:12,50.549878,3.000000,4.000000,12.000000,0.150000,30.000000
2024-6-3 19:05:13,50.149878,3.000000,4.000000,12.000000,0.150000,30.000000
2024-6-3 19:05:14,49.749878,3.000000,4.000000,12.000000,0.150000,30.000000
2024-6-3 19:05:15,49.349878,3.000000,4.000000,12.000000,0.150000,30.000000
2024-6-3 19:05:16,48.949878,3.000000,4.000000,12.000000,0.150000,30.000000
2024-6-3 19:05:17,48.549878,3.000000,4.000000,12.000000,0.150000,30.000000
2024-6-3 19:05:18,48.149878,3.000000,4.000000,12.000000,0.150000,30.000000
2024-6-3 19:05:19,47.749878,3.000000,4.000000,12.000000,0.150000,30.000000
2024-6-3 19:05:20,47.349878,3.000000,4.000000,12.000000,0.150000,30.000000
2024-6-3 19:05:21,46.949878,3.000000,4.000000,12.000000,0.150000,30.000000
